product_title,asin,author,review,rating,date,url
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,megan,This candle was delivered withOUT a wick!!!! useless.,1.0,2018-11-13,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Isabella Ferrero,I purchase about 5 of these per week for both of my houses. This scent is my favourite and it comes in an authentic yankee candle box. These large jars last me about 7 days and I leave them burning 24/7. Love them and this is a great discount. I save almost $100 a week buying from amazon va the yankee store.,5.0,2018-02-13,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Amanda Zufall,"These don't break the bank and they have a very nice scent. The only thing I noticed is that it takes awhile for the scent to fill a room. They aren't very very potent. (now keep in mind this is more a matter of personal preference than an actual complaint. I prefer really heavily scented candles.) Overall though, these do fill the room after awhile and they provide a lovely ambiance.",5.0,2021-12-13,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Sunni,"The candle arrived double-boxed, however the wax inside was broken and all on one side of the jar. I melted it down to liquid wax to make it useable. I will only buy candles from Walmart where I can inspect them first. Same price there, $16.88.",1.0,2020-07-20,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Amazon Customer,"It's rare, but YC seems to have produced a bad batch. I've been buying this flavor for years, but this one smells wrong - only very faint cinnamon. I don't THINK it's my nose, as other candles from last year smell ok, but what do I know. And no, I'm not sick. Take it with a nose of salt.",1.0,2020-04-10,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Candace,dont buy candles are sent out in bags and come broken and a ball of melted wax I am going to return this hope no one gets cut all I can say big waste of time and money I cant gift it or use it thanks for my troubles prime time is becoming more problems i might just start going back to stores with this kind of help and service,1.0,2021-08-27,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Annchapman,I have purchased Yankee candles for years and was very disappointed .I remember when sugar cookie candles had a very pleasant strong scent this candle had no more scent than if you had gone to a craft store and bought a cheap candle.. it was a waste of money.. I got more scent from my airwick plug in products... Yankee candle has gone downhill,1.0,2020-09-18,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Schim,I wasn't sure I'd like this but it smells great! I've been burning it most evenings since I got it. Perfect fall scent. I'll definitely buy this one again. Update: In the process of buying 3 more every one that comes is smashed in its box.  Broken glass all over the place.  Yankee Candle packages them well so someone is really mistreating these boxes to have them all smashed up.,1.0,2021-09-30,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Elizabeth V,"I ordered this Yankee candle because the company is known for its great scents that you can smell through your house. This scent when you smell the candle directly has a cinnamon scent, but when you light it, the candle only has the light smell that it’s burning without any of the scent. It’s not even worth lighting because who wants a slight burning smell in their house?",1.0,2021-05-04,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Gary B. Sessa,"It's been burning now for about two hours and I still don't get cinnamon wafting through the house. It smelled really good when I first opened it, but unless you are right over the candle, you wouldn't know it's burning. Big disappointment. I imagine the longevity is the same as the other Yankee candles; however, I do not recommend buying it since the scent is so weak.",1.0,2021-12-05,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=6
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,HavasuFlash,"Had high hopes for this candle as when I took off the lid and took a sniff if was very nice and pleasant to my nostrils.  However two things happened after lighting it....it has absolutely no scent and it tunnels badly.....I trimmed the wick, lit the candle and after 4 hours had a nice tunnel started.  Compared to the Autumn Wreath scent it is almost as if 2 different companies made the candles.  A complete waste of money.",1.0,2019-02-19,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Brooke1982,"For a candle, it functions well. For a Yankee Candle, definitely not the quality I’m used to. The top looked like it had melted some but I didn’t order it during any extreme heat. I’ve also burned the candle twice now and it doesn’t give off any smell, which is why I purchased it.",1.0,2020-12-21,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Tay,"Due to COVID restrictions, I was unable to obtain a yahrtzeit candle on time for the anniversary of my mothers death. This seemed like a hefty candle and was deliverable in-time, so I went for it with the hopes that it would be large enough to burn in her memory for the length of the day. I was quite overjoyed when the candle burned for three days straight, and it smelled wonderful too. It may not have been a yahrtzeit, but I felt at peace nonetheless.",5.0,2020-11-27,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Sophia,Very disappointed with the 3 large holiday Yankee candles purchased.  Faint scent when opened.  Thought perhaps candles needed to burn for scent to come through.  Nothing.  Wondering if they were old and scent had evaporated.  Most large candles were approximately $30 each; the 3 I purchased were half that.,1.0,2020-01-07,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Reed-Ski,"I literally love this scent, when I buy from Yankee. This one has put off zero scent. Upon opening it I was disappointed. I gave it a light anyway. It’s been 20 minutes and nothing. Must be a knock off or cheap wax poured in yankee jars. What faint scent it did have wasn’t even the same as the real one I get. Just thankful for free returns and refunds because I feel ripped off.",1.0,2018-10-02,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,IndyColo,"The only brand I buy or gift. I burn it all the time.  Care and Longevity Hint: For the first burning only use for an hour.  After that snip the top of wick before lighting everytime. This will help keep the candle burning evenly. If it has two wicks as this candle does, make sure when you snip that the wicks are the same size. They always melt evenly with no wax build up on sides and no crater where the wicks are located. Love these Candles!",5.0,2020-12-14,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,SJ,"I am not impressed of this candle. I got deceived for I thought it's good when lighting this candle. I regret not taking a picture how the candle looks like when you already have the candle burning because it made the entire glass black because of the flame. Also as I was trying to finish the candle, it didn't continue lighting because there's no wick left. More left over candles as it stopped lighting.",1.0,2020-08-16,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,New homeowners,"We purchase scented candles to make our home feel more cozy.  At this time, we aren’t sharing many indoor spaces with others, so feeling comfortable is most important.  The candle scents will vary during the year.  This one reflects baking on a cold winter day and anticipated enjoyment of time with our friends and family so come.",5.0,2021-01-10,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Britt,"I specifically ordered this because it was supposed to smell like real cinnamon. Sadly, it has more of a clove scented base. I got tired of buying cinnamon scented pine cones and I wanted something that lasted longer than they do. Unfortunately I'm just not a fan of the candle like I was hoping I would be. Seems to last awhile, but the scent is not close enough to genuine cinnamon for my liking.",3.0,2020-09-24,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Beth Burke,Arrived shattered and I cut my hand opening the box-glass shards falling through cracks.,1.0,2019-12-20,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=7
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,michaeldj5,"This is absolutely the last time I will buy a Yankee Candle Sparkling Cinnamon candle. I am appalled at the lack of scent this thing puts out. The candle smells so nice when it's unlit. But, as soon as you start burning it, it produces virtually no scent whatsoever. My Bath & Body Works cinnamon-scented candle fills the room with scent. I'll stick with them from here on out. I wish I could return this pathetic candle.",1.0,2021-11-27,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=8
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Jen,"I'm going with the other reviews of the sparkling cinnamon.  If it is authentic, it's definitely not up to standards of Yankee Candle.  It isn't burning evenly and has an ""off"" aroma.  My family never comments on my candle obsession, but each one has asked me to throw this one away.",1.0,2020-11-10,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=8
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Pamela Lipelt Jenkins,"Had very little scent. It seems like perhaps it was old. I bought one at the Yankee Candle Store and it smelled very good. This one you can only smell if you hold it up to your nose. Although the price was good, it only provides candle light. It also smokes a lot when disguised.",1.0,2019-12-30,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=8
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Maria,It's FAKE!!!! DO NOT BUY!!!! We've been using Yankee candles for a decade now and this is the first time that we had a Yankee candle that doesn't have a scent/smell at all even for hours of burning. Another thing is it melts and easily. I'm definitely reporting this to Yankee Candle company.,1.0,2020-09-21,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=8
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,K-Del,"I have been buying Yankee candles for years and have always liked them.  I almost always buy Cinnamon stick and when the large jar is done I order another. The candle I bought earlier this year has barely any scent, where it used to fill the entire level of the house with fragrance. I wasted $30 on this thing and wish I could return it. I will not be buying from Yankee anymore in the future.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=8
