product_title,asin,author,review,rating,date,url,sentiment
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Sabrina Bateman,I bought 3 of these candles thinking they would last a while. nope. don't waste your money on this scent. I could have bought a cheap fragrance less candle to the same effect.,1.0,2021-05-22,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=24,negative
Yankee Candle Iced Berry Lemonade Signature Large Tumbler Candle,B08TZS82PY,A. Grindel,Sadly this did not burn well. Not worth the money. The scent is amazing,1.0,2021-05-25,https://www.amazon.com/product-reviews/B08TZS82PY/?pageNumber=3,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Tom carson,"Has no scent at all, I've been burning it for 3 hours and you can't smell anything. The only way you can smell the candle is if you put it directly under your nose. Very disappointed.",1.0,2021-05-29,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=5,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Cat Pietanza,"This has no scent at all. So disappointed, I’ve been purchasing this scent at yankee candle since they first came out, never had one that had little to no scent.",1.0,2021-05-29,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=24,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Cat Pietanza,"This has no scent at all. So disappointed, I’ve been purchasing this scent at yankee candle since they first came out, never had one that had little to no scent.",1.0,2021-05-29,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=24,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,topshelfproducts,This candle has no scent and burns black. I have never been so disappointed in a Yankee candle,1.0,2021-06-05,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=25,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,topshelfproducts,This candle has no scent and burns black. I have never been so disappointed in a Yankee candle,1.0,2021-06-05,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=25,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,topshelfproducts,This candle has no scent and burns black. I have never been so disappointed in a Yankee candle,1.0,2021-06-05,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=25,negative
Yankee Candle Large Jar Candle Pink Sands,B004G9C0SQ,Claire,"yankee has always been hit or miss with me--this one burns very dirty--I keep the wicks trimmed, and still black soot all over the glass as it burns. Cannot smell it at all.",1.0,2021-06-05,https://www.amazon.com/product-reviews/B004G9C0SQ/?pageNumber=16,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,Claire,"yankee has always been hit or miss with me--this one burns very dirty--I keep the wicks trimmed, and still black soot all over the glass as it burns. Cannot smell it at all.",1.0,2021-06-05,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=16,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,Claire,"yankee has always been hit or miss with me--this one burns very dirty--I keep the wicks trimmed, and still black soot all over the glass as it burns. Cannot smell it at all.",1.0,2021-06-05,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=16,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,topshelfproducts,This candle has no scent and burns black. I have never been so disappointed in a Yankee candle,1.0,2021-06-05,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=25,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,topshelfproducts,This candle has no scent and burns black. I have never been so disappointed in a Yankee candle,1.0,2021-06-05,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=25,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,Cristina D.,I love the smell of roses but this candle was disappointing.  Not only did it not provide a beautiful rose aroma but the wick ended up not burning as long as it should have.,2.0,2021-06-13,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=26,negative
Yankee Candle Large Jar Candle Pink Sands,B004G9C0SQ,Cristina D.,I love the smell of roses but this candle was disappointing.  Not only did it not provide a beautiful rose aroma but the wick ended up not burning as long as it should have.,2.0,2021-06-13,https://www.amazon.com/product-reviews/B004G9C0SQ/?pageNumber=26,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,Cristina D.,I love the smell of roses but this candle was disappointing.  Not only did it not provide a beautiful rose aroma but the wick ended up not burning as long as it should have.,2.0,2021-06-13,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=26,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Esperanza Feliciano,I got the coconut one and it smells like nothing. When you smell the candle you get a light scent of coconut but besides that nothing. Save your money and go to bath and body works,1.0,2021-06-14,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=26,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Jburke,"Really... I ordered Clean Cotton scent,  I received Macintosh scent instead. Requested a return and replacement. I sent out the return promptly and received the replacement,  but it still wasn't clean cotton, instead I received Sicilian Lemon. Ill take any kind if cotton.... im not doing a return replacement again its just too inconvenient at this point.",1.0,2021-06-20,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=5,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Jburke,"Really... I ordered Clean Cotton scent,  I received Macintosh scent instead. Requested a return and replacement. I sent out the return promptly and received the replacement,  but it still wasn't clean cotton, instead I received Sicilian Lemon. Ill take any kind if cotton.... im not doing a return replacement again its just too inconvenient at this point.",1.0,2021-06-20,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=5,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Gianna,These are fake :( and I bought two for prime day. Yankee candles are normally super fragrant. I have both burning and can’t smell a dang thing. Such a bummer.,2.0,2021-06-23,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=25,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Mikhail Burov,This candle is absolutely horrible. It smells like cheap toilet air freshener. I am not giving it 1 start only because it did not give me a headache. Pretty low bar for a candle if you ask me.,2.0,2021-06-23,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=20,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Gianna,These are fake :( and I bought two for prime day. Yankee candles are normally super fragrant. I have both burning and can’t smell a dang thing. Such a bummer.,2.0,2021-06-23,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=25,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Amazon Customer,NO SCENT...I have never had a Yankee Candle with no scent!  I was so disappointed!  If you buy Yankee you know that delicious scent usually permeates the entire room/ house.  Not sure if these are factory rejects or what?,2.0,2021-07-02,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=9,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Amazon Customer,NO SCENT...I have never had a Yankee Candle with no scent!  I was so disappointed!  If you buy Yankee you know that delicious scent usually permeates the entire room/ house.  Not sure if these are factory rejects or what?,2.0,2021-07-02,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=9,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Amazon Customer,NO SCENT...I have never had a Yankee Candle with no scent!  I was so disappointed!  If you buy Yankee you know that delicious scent usually permeates the entire room/ house.  Not sure if these are factory rejects or what?,2.0,2021-07-02,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=9,negative
Yankee Candle Wild Orchid Signature Large Tumbler Candle,B08TZRRBMZ,Kindle Customer,The candle had very little scent when listed.  Disappointed.,1.0,2021-07-03,https://www.amazon.com/product-reviews/B08TZRRBMZ/?pageNumber=7,negative
"Yankee Candle Large 2-Wick Tumbler Scented Candle, Seaside Woods",B07PD1GJDN,JulieMO,I just received this candle and I have to say I barely smell anything. I guess the scent is meant to be very subtle but I would prefer something a bit more overpowering for my living room. Very disappointed.,2.0,2021-07-03,https://www.amazon.com/product-reviews/B07PD1GJDN,negative
"Yankee Candle Large 2-Wick Tumbler Scented Candle, Seaside Woods",B07PD1GJDN,JulieMO,I just received this candle and I have to say I barely smell anything. I guess the scent is meant to be very subtle but I would prefer something a bit more overpowering for my living room. Very disappointed.,2.0,2021-07-03,https://www.amazon.com/product-reviews/B07PD1GJDN/?pageNumber=1,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Fox,"First bottle came broken but they were great about getting me a replacement. Unfortunately I didn't smell the first one bc the scent is awful. Smells just like Right Guard deodorant. Unless you're a middle school gym teacher, I'm not sure why you'd want to be in a room that reeks of this smell.",1.0,2021-07-05,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=12,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Fox,"First bottle came broken but they were great about getting me a replacement. Unfortunately I didn't smell the first one bc the scent is awful. Smells just like Right Guard deodorant. Unless you're a middle school gym teacher, I'm not sure why you'd want to be in a room that reeks of this smell.",1.0,2021-07-05,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=12,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Draco,"I guess this might be useful as a paperweight, but it releases absolutely no scent at all. I returned it and will not ever buy this brand again.",1.0,2021-07-10,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=12,negative
Yankee Candle Wild Orchid Signature Large Tumbler Candle,B08TZRRBMZ,alexis anthony,Not the real yankee candal. Barely smelled. Extremely small. Not worth it,1.0,2021-07-14,https://www.amazon.com/product-reviews/B08TZRRBMZ/?pageNumber=2,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,ggggggggghhhhhhh,"I love Yankee and will continue to purchase their candles, but not this one. Has no throw at all. As a matter of fact, I can’t even smell the fragrance.",1.0,2021-07-19,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=21,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Marcela,I loved the smell when I opened the jar but once it’s burning there is no scent to it. Very disappointed,1.0,2021-07-23,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=25,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,MamaBear,"Apparently they don't make yankee candles like they used to, this one has no smell once burning. The wicks are so far down that once the candle melts the wick drowns and goes out. Not impressed for the price.",1.0,2021-07-24,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=11,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,CF,"No scent whatsoever. For a candle that costs this much, the scent should last longer than 1 hour. 95% of the candle still left and there is no scent. Total waste of money. Could’ve bought a better, cheaper candle at the dollar store.",1.0,2021-07-27,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=25,negative
